asperugo procumbens,boraginaceae,ASPPRO,non-native,0,2,forb,annual,madwort
asplenium platyneuron,aspleniaceae,ASPPLA,native,4,1,fern,perennial,ebony spleenwort
asplenium rhizophyllum; camptosorus rhizophyllus,aspleniaceae,ASPRHI,native,10,2,fern,perennial,walking fern
asplenium rhizophyllum; camptosorus rhizophyllus,aspleniaceae,CAMRHI,native,10,2,fern,perennial,walking fern
astragalus agrestis,fabaceae,ASTAGR,non-native,0,-1,forb,perennial,cocks-head; field milk vetch
astragalus canadensis,fabaceae,ASTCAN,native,10,0,forb,perennial,canadian milk-vetch; canadian milk vetch
astragalus cicer,fabaceae,ASTCIC,non-native,0,2,forb,perennial,chick-pea milk vetch
astragalus crassicarpus var. trichocalyx; astragalus crassicarpus trichocalyx,fabaceae,ASTCRA,non-native,0,2,forb,perennial,large ground plum
astragalus distortus,fabaceae,ASTDIS,non-native,0,2,forb,perennial,bent milk vetch
astragalus neglectus,fabaceae,ASTNEG,native,10,1,forb,perennial,coopers milk-vetch; coopers milk vetch
astragalus tennesseensis,fabaceae,ASTTEN,native,10,2,forb,perennial,ground plum; tennessee milk vetch
athyrium filix-femina ssp. angustum; athyrium filix-femina michauxii,dryopteridaceae,ATHFIL,native,8,0,fern,perennial,subarctic lady fern; lady fern
atriplex argentea,chenopodiaceae,ATRARG,non-native,0,0,forb,annual,silverscale; silver orach
atriplex glabriuscula,chenopodiaceae,ATRGLA,non-native,0,1,forb,annual,scotland orache; smooth orach
atriplex hortensis,chenopodiaceae,ATRHOR,non-native,0,0,forb,annual,garden orache; garden orach
atriplex patula,chenopodiaceae,ATRPAT,non-native,0,-1,forb,annual,halberd-leaf orache; common orach
atriplex rosea,chenopodiaceae,ATRROS,non-native,0,1,forb,annual,tumbling orache; red orach
aureolaria flava var. macrantha; aureolaria flava,scrophulariaceae,AURFLA,native,9,2,forb,perennial,smooth false foxglove
aureolaria grandiflora var. pulchra; aureolaria grandiflora pulchra,scrophulariaceae,AURGRA,native,8,2,forb,perennial,yellow false foxglove
aureolaria grandiflora var. pulchra; aureolaria grandiflora pulchra,scrophulariaceae,AURGRAP,native,8,2,forb,perennial,yellow false foxglove
aureolaria pedicularia var. ambigens; aureolaria pedicularia ambigens,scrophulariaceae,AURPED,native,7,2,forb,annual,clammy false foxglove
aureolaria pedicularia var. ambigens; aureolaria pedicularia ambigens,scrophulariaceae,AURPEDA,native,7,2,forb,annual,clammy false foxglove
aureolaria virginica,scrophulariaceae,AURVIR,native,10,2,forb,perennial,downy false foxglove
avena fatua,poaceae,AVEFAT,non-native,0,2,grass,annual,wild oats
avena sativa,poaceae,AVESAT,non-native,0,2,grass,annual,oats
azolla cristata; azolla caroliniana,azollaceae,AZOCAR,native,10,-2,fern,annual,crested mosquito fern ; water fern
azolla cristata; azolla caroliniana,azollaceae,AZOCRI,native,10,-2,fern,annual,crested mosquito fern ; water fern
bacopa rotundifolia,scrophulariaceae,BACROT,non-native,0,-2,forb,perennial,disk water-hyssop; water hyssop
ballota nigra,lamiaceae,BALNIG,non-native,0,2,forb,perennial,black horehound
baptisia alba var. macrophylla; baptisia leucantha,fabaceae,BAPALB,native,8,1,forb,perennial,white wild indigo
baptisia alba var. macrophylla; baptisia leucantha,fabaceae,BAPLEA,native,8,1,forb,perennial,white wild indigo
baptisia australis,fabaceae,BAPAUS,non-native,0,2,forb,perennial,blue wild indigo
baptisia bracteata; baptisia leucophaea,fabaceae,BAPBRA,native,10,2,forb,perennial,cream wild indigo
baptisia bracteata; baptisia leucophaea,fabaceae,BAPLEO,native,10,2,forb,perennial,cream wild indigo
baptisia tinctoria var. crebra; baptisia tinctoria crebra,fabaceae,BAPTIN,native,10,2,forb,perennial,yellow wild indigo
baptisia tinctoria var. crebra; baptisia tinctoria crebra,fabaceae,BAPTINC,native,10,2,forb,perennial,yellow wild indigo
barbarea verna,brassicaceae,BARVER,non-native,0,2,forb,biennial,early winter cress
barbarea vulgaris,brassicaceae,BARVUL,non-native,0,0,forb,biennial,garden yellow-rocket; yellow rocket
bartonia virginica,gentianaceae,BARVIR,native,10,-1,forb,annual,yellow screwstem; screwstem
beckmannia syzigachne,poaceae,BECSYZ,native,10,-2,grass,annual,american slough grass
belamcanda chinensis,iridaceae,BELCHI,non-native,0,2,forb,perennial,blackberry lily
bellis perennis,asteraceae,BELPER,non-native,0,2,forb,perennial,english daisy
berberis canadensis,berberidaceae,BERCAN,native,10,2,shrub,perennial,american barberry; allegheny barberry
berberis thunbergii,berberidaceae,BERTHU,non-native,0,1,shrub,perennial,japanese barberry
berberis vulgaris,berberidaceae,BERVUL,non-native,0,1,shrub,perennial,european barberry
berteroa incana,brassicaceae,BERINC,non-native,0,2,forb,annual,hoary alyssum
berula erecta,apiaceae,BERERE,native,10,-2,forb,perennial,cut-leaf-water-parsnip; low water parsnip
besseya bullii; wulfenia bullii,scrophulariaceae,BESBUL,native,10,2,forb,perennial,kitten tails
besseya bullii; wulfenia bullii,scrophulariaceae,WULBUL,native,10,2,forb,perennial,kitten tails
betula alleghaniensis,betulaceae,BETALL,native,10,0,tree,perennial,yellow birch
betula nigra,betulaceae,BETNIG,native,7,-1,tree,perennial,river birch
betula papyrifera,betulaceae,BETPAP,native,10,1,tree,perennial,paper birch
betula pendula,betulaceae,BETPEN,non-native,0,2,tree,perennial,european weeping birch; european white birch
betula populifolia,betulaceae,BETPOP,native,10,0,tree,perennial,gray birch
betula pumila,betulaceae,BETPUM,native,10,-2,shrub,perennial,bog birch; dwarf birch
betula pumila var. glabra; betula pumila,betulaceae,BETPUMB,native,10,-2,shrub,perennial,bog birch; dwarf birch
betula pumila var. glandulifera; betula pumila,betulaceae,BETPUMN,native,10,-2,shrub,perennial,bog birch; dwarf birch
betula pumila var. pumila; betula pumila,betulaceae,BETPUMP,native,10,-2,shrub,perennial,bog birch; dwarf birch
bidens aristosa; bidens polylepis,asteraceae,BIDARI,native,3,-1,forb,annual,bearded beggarticks; swamp marigold
bidens aristosa; bidens polylepis,asteraceae,BIDPOL,native,3,-1,forb,annual,bearded beggarticks; swamp marigold
bidens beckii; megalodonta beckii,asteraceae,BIDBEC,native,10,-2,forb,perennial,becks water-marigold; water marigold
bidens beckii; megalodonta beckii,asteraceae,MEGBEC,native,10,-2,forb,perennial,becks water-marigold; water marigold
bidens bipinnata,asteraceae,BIDBIP,non-native,0,0,forb,annual,spanish-needles; spanish needles
bidens cernua,asteraceae,BIDCER,native,5,-2,forb,annual,nodding burr-marigold; nodding bur marigold
bidens discoidea,asteraceae,BIDDIS,native,9,-1,forb,annual,small beggarticks; swamp beggars ticks
bidens frondosa,asteraceae,BIDFRO,native,1,-1,forb,annual,devils-pitchfork; common beggars ticks
bidens trichosperma; bidens coronata,asteraceae,BIDCOR,native,9,-2,forb,annual,crowned beggarticks; tall swamp marigold
bidens trichosperma; bidens coronata,asteraceae,BIDTRC,native,9,-2,forb,annual,crowned beggarticks; tall swamp marigold
bidens tripartita; bidens comosa; bidens connata,asteraceae,BIDCOM,native,5,-2,forb,annual,three-lobe beggarticks; swamp tickseed; purple-stemmed tickseed
bidens tripartita; bidens comosa; bidens connata,asteraceae,BIDCON,native,5,-2,forb,annual,three-lobe beggarticks; swamp tickseed; purple-stemmed tickseed
bidens tripartita; bidens comosa; bidens connata,asteraceae,BIDTRP,native,5,-2,forb,annual,three-lobe beggarticks; swamp tickseed; purple-stemmed tickseed
bidens vulgata,asteraceae,BIDVUL,native,1,-1,forb,annual,three-lobe beggarticks; tall beggars ticks
blephilia ciliata,lamiaceae,BLECIL,native,10,2,forb,perennial,pagoda plant; ohio horse mint
blephilia hirsuta,lamiaceae,BLEHIR,native,8,1,forb,perennial,hairy pagoda-plant; wood mint
boechera canadensis; arabis canadensis,brassicaceae,ARACAN,native,10,2,forb,biennial,sicklepod; sickle pod
boechera canadensis; arabis canadensis,brassicaceae,BOECAN,native,10,2,forb,biennial,sicklepod; sickle pod
boechera grahamii; arabis divaricarpa,brassicaceae,ARADIV,native,10,1,forb,biennial,purple rockcress; purple rock cress
boechera grahamii; arabis divaricarpa,brassicaceae,BOEGRA,native,10,1,forb,biennial,purple rockcress; purple rock cress
boechera laevigata; arabis laevigata,brassicaceae,ARALAE,native,5,2,forb,biennial,smooth rockcress; smooth bank cress
boechera laevigata; arabis laevigata,brassicaceae,BOELAE,native,5,2,forb,biennial,smooth rockcress; smooth bank cress
boechera missouriensis ; arabis missouriensis deamii,brassicaceae,ARAMIS,native,10,2,forb,biennial,missouri rockcress; missouri rock cress
boechera missouriensis ; arabis missouriensis deamii,brassicaceae,BOEMIS,native,10,2,forb,biennial,missouri rockcress; missouri rock cress
boechera shortii; arabis perstellata shortii,brassicaceae,ARAPER,native,6,2,forb,biennial,shorts rockcress; toothed cress
boechera shortii; arabis perstellata shortii,brassicaceae,BOESHO,native,6,2,forb,biennial,shorts rockcress; toothed cress
boechera stricta; arabis drummondii,brassicaceae,ARADRU,native,10,1,forb,biennial,canadian rockcress; drummonds rock cress
boechera stricta; arabis drummondii,brassicaceae,BOESTR,native,10,1,forb,biennial,canadian rockcress; drummonds rock cress
boehmeria cylindrica; boehmeria cylindrica drummondiana,urticaceae,BOECYL,native,2,-2,forb,perennial,small-spike false nettle; false nettle
boltonia asteroides; boltonia latisquama recognita,asteraceae,BOLAST,native,9,-2,forb,perennial,white dolls daisy; false aster
boltonia asteroides var. asteroides; boltonia latisquama recognita,asteraceae,BOLASTA,native,9,-2,forb,perennial,white dolls daisy; false aster
boltonia asteroides var. latisquama; boltonia latisquama recognita,asteraceae,BOLASTL,native,9,-2,forb,perennial,white dolls daisy; false aster
boltonia asteroides var. recognita; boltonia latisquama recognita,asteraceae,BOLASTR,native,9,-2,forb,perennial,white dolls daisy; false aster
boltonia asteroides var. recognita; boltonia latisquama recognita,asteraceae,BOLLAT,native,9,-2,forb,perennial,white dolls daisy; false aster
borago offlcinalis; borago officinalis,boraginaceae,BOROFF,non-native,0,2,forb,annual,borage
bothriochloa laguroides; andropogon saccharoides,ophioglossaceae,ANDSAC,non-native,0,2,grass,perennial,silver beardgrass; silver beard grass
bothriochloa laguroides; andropogon saccharoides,ophioglossaceae,BOTLAG,non-native,0,2,grass,perennial,silver beardgrass; silver beard grass
botrychium campestre; ,ophioglossaceae,BOTCAM,native,10,2,fern,perennial,prairie moonwort; 
botrychium dissectum ; botrychium dissectum,ophioglossaceae,BOTDIS,native,6,2,fern,perennial,cut-leaf grape fern; cut-leaved grape fern
botrychium dissectum var. dissectum; botrychium dissectum,ophioglossaceae,BOTDISD,native,6,2,fern,perennial,cut-leaf grape fern; cut-leaved grape fern
botrychium dissectum var. obliquum; botrychium dissectum,ophioglossaceae,BOTDISO,native,6,2,fern,perennial,cut-leaf grape fern; cut-leaved grape fern
botrychium matricariifolium; botrychium matricariaefolium,ophioglossaceae,BOTMAT,native,10,1,fern,perennial,daisy-leaf moonwort; grape fern
botrychium multifldum; botrychium multifidum intermedium,ophioglossaceae,BOTMUL,native,10,2,fern,perennial,northern grape fern; leathery grape fern
botrychium multifldum; botrychium multifidum intermedium,ophioglossaceae,BOTMULI,native,10,2,fern,perennial,northern grape fern; leathery grape fern
botrychium simplex,ophioglossaceae,BOTSIM,native,10,0,fern,perennial,least moonwort; dwarf grape fern
botrychium virginianum,ophioglossaceae,BOTVIR,native,6,1,fern,perennial,rattlesnake fern
bouteloua curtipendula,poaceae,BOUCUR,native,8,2,grass,perennial,side-oats grama
bouteloua gracilis ; bouteloua gracilis,poaceae,BOUGRA,non-native,0,2,grass,perennial,blue grama
bouteloua hirsuta,poaceae,BOUHIR,native,8,2,grass,perennial,grama grass; hairy grama
brachyelytrum erectum,poaceae,BRAERE,native,10,2,grass,perennial,bearded shorthusk; long-awned wood grass
brasenia schreberi,cabombaceae,BRASCH,native,10,-2,forb,perennial,water shield
brassica juncea,brassicaceae,BRAJUN,non-native,0,2,forb,annual,indian mustard
brassica napus,brassicaceae,BRANAP,non-native,0,2,forb,annual,rutabaga
brassica nigra,brassicaceae,BRANIG,non-native,0,2,forb,annual,black mustard
brassica rapa,brassicaceae,BRARAP,non-native,0,2,forb,annual,field mustard; turnip
brickellia eupatorioides var. corymbulosa; kuhnia eupatorioides corymbulosa,asteraceae,BRIEUP,native,6,2,forb,perennial,false boneset
brickellia eupatorioides var. corymbulosa; kuhnia eupatorioides corymbulosa,asteraceae,KUHEUP,native,6,2,forb,perennial,false boneset
bromus arvensis; bromus japonicus,poaceae,BROARV,non-native,0,1,grass,annual,field brome; japanese chess
bromus arvensis; bromus japonicus,poaceae,BROJAP,non-native,0,1,grass,annual,field brome; japanese chess
bromus brizaeformis,poaceae,BROBRI,non-native,0,2,grass,annual,rattlesnake brome; rattlesnake chess
bromus carinatus,poaceae,BROCAR,non-native,0,2,grass,perennial,california brome
bromus ciliatus,poaceae,BROCIL,native,10,-1,grass,perennial,fringed brome
bromus commutatus,poaceae,BROCOM,non-native,0,2,grass,annual,hairy chess
bromus hordeaceus; bromus mollis,poaceae,BROHOR,non-native,0,2,grass,annual,soft chess
bromus hordeaceus; bromus mollis,poaceae,BROMOL,non-native,0,2,grass,annual,soft chess
bromus hordeaceus ssp. hordeaceus; bromus mollis,poaceae,BROHORH,non-native,0,2,grass,annual,soft chess
bromus hordeaceus ssp. pseudothominei; ,poaceae,BROHORP,non-native,0,2,grass,annual,soft chess; 
bromus inermis,poaceae,BROINE,non-native,0,1,grass,perennial,smooth brome; hungarian brome
bromus kalmii,poaceae,BROKAL,native,10,0,grass,perennial,kalms brome; prairie brome
bromus latiglumis,poaceae,BROLAT,native,5,-1,grass,perennial,early-leaf brome; ear-leaved brome
bromus marginatus,poaceae,BROMAR,non-native,0,2,grass,perennial,mountain brome
bromus pubescens,poaceae,BROPUB,native,5,1,grass,perennial,hairy woodland brome; woodland brome
bromus racemosus,poaceae,BRORAC,non-native,0,2,grass,annual,chess; smooth chess
bromus secalinus,poaceae,BROSEC,non-native,0,2,grass,annual,smooth chess; cheat
bromus squarrosus,poaceae,BROSQU,non-native,0,2,grass,annual,nodding brome
bromus sterilis,poaceae,BROSTE,non-native,0,2,grass,annual,poverty brome
bromus tectorum,poaceae,BROTEC,non-native,0,2,grass,annual,downy chess; downy brome
brunnera macrophylla; ,boraginaceae,BRUMAC,non-native,0,2,forb,perennial,bugloss; 
buchloe dactyloides,poaceae,BUCDAC,non-native,0,2,grass,perennial,buffalo grass
buchnera americana,scrophulariaceae,BUCAME,native,10,0,forb,perennial,american bluehearts; blue hearts
buglossoides arvense; lithospermum arvense,boraginaceae,BUGARV,non-native,0,2,forb,annual,corn gromwell
buglossoides arvense; lithospermum arvense,boraginaceae,LITARV,non-native,0,2,forb,annual,corn gromwell
bulbostylis capillaris,cyperaceae,BULCAP,native,4,1,sedge,annual,dense-tuft hair sedge; hair sedge
butomus umbellatus,butomaceae,BUTUMB,non-native,0,-2,forb,perennial,flowering-rush; flowering rush
cakile edentula,brassicaceae,CAKEDE,native,9,1,forb,annual,american searocket; sea rocket
cakile edentula ssp. edentula var. edentula; cakile edentula,brassicaceae,CAKEDEE,native,9,1,forb,annual,american searocket; sea rocket
cakile edentula ssp. edentula var. lacustris; cakile edentula,brassicaceae,CAKEDEL,native,9,1,forb,annual,american searocket; sea rocket
calamagrostis canadensis,poaceae,CALCAN,native,3,-2,grass,perennial,bluejoint; blue joint grass
calamagrostis stricta; calamagrostis inexpansa brevior,poaceae,CALINE,native,5,-1,grass,perennial,slim-stem reed grass; bog reed grass
calamagrostis stricta; calamagrostis inexpansa brevior,poaceae,CALSTR,native,5,-1,grass,perennial,slim-stem reed grass; bog reed grass
calamovilfa longifolia; calamovilfa longifolia magna,poaceae,CALLON,native,5,2,grass,perennial,sand reed
calamovilfa longifolia; calamovilfa longifolia magna,poaceae,CALLONM,native,5,2,grass,perennial,sand reed
calibrachoa parviflora; ,solanaceae,CALPAR,non-native,0,-1,forb,annual,seaside-petunia; 
calla palustris,araceae,CALAPA,native,10,-2,forb,perennial,water-dragon; water arum
callirhoe alcaeoides,malvaceae,CALALC,non-native,0,2,forb,perennial,pale poppy mallow
callirhoe digitata; ,malvaceae,CALDIG,non-native,0,2,forb,perennial,poppy mallow; 
callirhoe involucrata,malvaceae,CALINV,non-native,0,2,forb,perennial,purple poppy mallow
callirhoe triangulata,malvaceae,CALTRI,native,10,2,forb,perennial,clustered poppy mallow
callitriche heterophylla,callitrichaceae,CALHET,native,9,-2,forb,annual,greater water-starwort; large water starwort
callitriche palustris,callitrichaceae,CALIPA,native,10,-2,forb,annual,vernal water-starwort; common water starwort
calopogon oklahomensis; ,orchidaceae,CALOKL,native,10,2,forb,perennial,oklahoma grass-pink; 
calopogon tuberosus,orchidaceae,CALTUB,native,10,-2,forb,perennial,tuberous grass-pink; grass pink
caltha palustris,ranunculaceae,CALPAL,native,5,-2,forb,perennial,yellow marsh-marigold; marsh marigold
calylophus serrulatus; oenothera serrulata,onagraceae,CALSER,native,10,2,shrub,perennial,toothed evening-primrose; toothed evening primrose
calylophus serrulatus; oenothera serrulata,onagraceae,OENSER,native,10,2,shrub,perennial,toothed evening-primrose; toothed evening primrose
calyptocarpus vialis,asteraceae,CALVIA,non-native,0,0,forb,perennial,carpet daisy; hierba del caballo
calystegia hederacea; convolvulus pellitus,convolvulaceae,CALHED,non-native,0,2,forb,perennial,japanese bindweed
calystegia hederacea; convolvulus pellitus,convolvulaceae,CONPEL,non-native,0,2,forb,perennial,japanese bindweed
calystegia sepium; convolvulus sepium,convolvulaceae,CALSEP,native,1,0,forb,perennial,hedge false bindweed; hedge bindweed
